Data,Último,Abertura,Máxima,Mínima,Bolsa,Moeda,Ano,Mes,Trimestre,Semestre,Dia_Semana,Dia_Util,Data_Vencimento,Safra,Dias_Ate_Vencimento,Periodo_Contrato,Epoca_Safra,Ultimo,Maxima,Minima,Variacao,Mes_Vencimento,Ano_Vencimento,Media_Movel_5d,Media_Movel_21d,Volatilidade_21d,Volume_Normalizado
2021-03-01,"490,50",481.0,"492,50","462,50",CME,USD,2021,3,1,1,Monday,Sim,2025-12-01,2020/2021,1736,Longo,Plantio,490.5,492.5,462.5,2.51,Dez,2025,499.4,500.5952380952381,4.9601712720045095,
2021-03-01,"492,50",485.0,"496,50","464,25",CME,USD,2021,3,1,1,Monday,Sim,2026-03-01,2020/2021,1826,Longo,Plantio,492.5,496.5,464.25,2.02,Mar,2026,488.4,503.0,4.923953309128345,
2021-04-01,"103,20",97.43,"107,20","97,21",B3,BRL,2021,4,2,1,Thursday,Sim,2025-01-01,2020/2021,1371,Longo,Plantio,103.2,107.2,97.21,6.84,Jan,2025,92.244,82.55761904761906,7.168092128447065,
2021-04-01,"103,92",92.65,"107,00","92,35",B3,BRL,2021,4,2,1,Thursday,Sim,2025-03-01,2020/2021,1430,Longo,Plantio,103.92,107.0,92.35,12.91,Mar,2025,96.358,84.32809523809524,7.248981406278502,
2021-04-01,"102,16",86.7,"103,30","86,69",B3,BRL,2021,4,2,1,Thursday,Sim,2025-05-01,2020/2021,1491,Longo,Plantio,102.16,103.3,86.69,18.74,Mai,2025,97.47200000000001,86.02619047619048,7.698368967638845,
2021-04-01,"740,00",575.0,"746,25","549,75",CFD,USD,2021,4,2,1,Thursday,Sim,2024-12-01,2020/2021,1340,Longo,Plantio,740.0,746.25,549.75,31.15,Dez,2024,578.15,414.8452380952381,9.549798152940443,
2021-04-01,"740,00",575.0,"746,25","549,75",CME,USD,2021,4,2,1,Thursday,Sim,2025-03-01,2020/2021,1430,Longo,Plantio,740.0,746.25,549.75,31.15,Mar,2025,537.2,512.1904761904761,7.5576184205393675,
2021-04-01,"673,25",556.0,"684,00","537,25",CME,USD,2021,4,2,1,Thursday,Sim,2025-03-01,2020/2021,1430,Longo,Plantio,673.25,684.0,537.25,22.97,Mar,2025,576.35,518.1785714285714,8.378005473517279,
2021-04-01,"592,25",501.25,"616,50","495,25",CME,USD,2021,4,2,1,Thursday,Sim,2025-05-01,2020/2021,1491,Longo,Plantio,592.25,616.5,495.25,19.41,Mai,2025,597.7,520.8333333333334,8.848717932424945,
2021-04-01,"563,75",483.5,"593,00","480,75",CME,USD,2021,4,2,1,Thursday,Sim,2025-07-01,2020/2021,1552,Longo,Plantio,563.75,593.0,480.75,18.06,Jul,2025,612.35,525.2857142857143,9.282556169914555,
2021-04-01,"568,50",489.5,"594,75","487,00",CME,USD,2021,4,2,1,Thursday,Sim,2025-09-01,2020/2021,1614,Longo,Plantio,568.5,594.75,487.0,17.1,Set,2025,627.55,531.1547619047619,9.562325354769932,
2021-04-01,"571,00",492.25,"595,00","490,25",CME,USD,2021,4,2,1,Thursday,Sim,2025-12-01,2020/2021,1705,Longo,Plantio,571.0,595.0,490.25,16.41,Dez,2025,593.75,536.9047619047619,9.744341581509884,
2021-04-01,"570,75",493.75,"594,75","491,00",CME,USD,2021,4,2,1,Thursday,Sim,2026-03-01,2020/2021,1795,Longo,Plantio,570.75,594.75,491.0,15.89,Mar,2026,573.25,542.5119047619048,9.85914574199532,
2021-05-01,"95,84",104.8,"104,89","91,50",B3,BRL,2021,5,2,1,Saturday,Não,2025-01-01,2020/2021,1341,Longo,Desenvolvimento,95.84,104.89,91.5,-7.13,Jan,2025,98.232,86.79809523809524,7.649704880706496,
2021-05-01,"97,33",105.31,"105,45","90,80",B3,BRL,2021,5,2,1,Saturday,Não,2025-03-01,2020/2021,1400,Longo,Desenvolvimento,97.33,105.45,90.8,-6.34,Mar,2025,100.49,87.62380952380951,7.307851876414785,
2021-05-01,"98,08",103.72,"103,72","92,44",B3,BRL,2021,5,2,1,Saturday,Não,2025-05-01,2020/2021,1461,Longo,Desenvolvimento,98.08,103.72,92.44,-3.99,Mai,2025,99.466,88.53142857142856,6.690960995822581,
2021-05-01,"656,75",740.0,"775,00","602,75",CFD,USD,2021,5,2,1,Saturday,Não,2024-12-01,2020/2021,1310,Longo,Desenvolvimento,656.75,775.0,602.75,-11.25,Dez,2024,612.7,429.07142857142856,9.601169373223934,
2021-05-01,"656,75",740.0,"775,00","602,75",CME,USD,2021,5,2,1,Saturday,Não,2025-03-01,2020/2021,1400,Longo,Desenvolvimento,656.75,775.0,602.75,-11.25,Mar,2025,586.15,547.3333333333334,10.632142305292932,
2021-05-01,"573,25",685.0,"735,25","525,00",CME,USD,2021,5,2,1,Saturday,Não,2025-03-01,2020/2021,1400,Longo,Desenvolvimento,573.25,735.25,525.0,-14.85,Mar,2025,588.05,548.5595238095239,11.587287060764963,
2021-05-01,"545,50",597.25,"656,00","500,25",CME,USD,2021,5,2,1,Saturday,Não,2025-05-01,2020/2021,1461,Longo,Desenvolvimento,545.5,656.0,500.25,-7.89,Mai,2025,583.45,549.0595238095239,11.924441486371784,
2021-05-01,"552,25",569.0,"638,00","507,25",CME,USD,2021,5,2,1,Saturday,Não,2025-07-01,2020/2021,1522,Longo,Desenvolvimento,552.25,638.0,507.25,-2.04,Jul,2025,579.7,552.047619047619,12.05175310306109,
2021-05-01,"555,75",573.0,"640,50","510,50",CME,USD,2021,5,2,1,Saturday,Não,2025-09-01,2020/2021,1584,Longo,Desenvolvimento,555.75,640.5,510.5,-2.24,Set,2025,576.7,556.0952380952381,12.180805763479638,
2021-05-01,"554,75",574.5,"640,00","510,50",CME,USD,2021,5,2,1,Saturday,Não,2025-12-01,2020/2021,1675,Longo,Desenvolvimento,554.75,640.0,510.5,-2.85,Dez,2025,556.3,559.7261904761905,12.313056736264798,
2021-05-01,"505,00",572.75,"636,75","473,50",CME,USD,2021,5,2,1,Saturday,Não,2026-03-01,2020/2021,1765,Longo,Desenvolvimento,505.0,636.75,473.5,-11.52,Mar,2026,542.65,560.7857142857143,12.823238800448703,
2021-06-01,"89,15",97.35,"97,35","80,07",B3,BRL,2021,6,2,1,Tuesday,Sim,2025-01-01,2020/2021,1310,Longo,Desenvolvimento,89.15,97.35,80.07,-6.98,Jan,2025,96.512,89.0604761904762,6.963184342703864,
2021-06-01,"91,50",99.02,"99,02","80,62",B3,BRL,2021,6,2,1,Tuesday,Sim,2025-03-01,2020/2021,1369,Longo,Desenvolvimento,91.5,99.02,80.62,-5.99,Mar,2025,94.38000000000001,89.70285714285714,7.137595967164032,
2021-06-01,"92,72",99.79,"99,80","82,00",B3,BRL,2021,6,2,1,Tuesday,Sim,2025-05-01,2020/2021,1430,Longo,Desenvolvimento,92.72,99.8,82.0,-5.46,Mai,2025,93.756,90.57285714285715,7.118930631305055,
2021-06-01,"720,00",666.0,"743,25","629,50",CFD,USD,2021,6,2,1,Tuesday,Sim,2024-12-01,2020/2021,1279,Longo,Desenvolvimento,720.0,743.25,629.5,9.63,Dez,2024,647.3,444.8809523809524,9.63780445754658,
2021-06-01,"720,00",666.0,"743,25","629,50",CME,USD,2021,6,2,1,Tuesday,Sim,2025-03-01,2020/2021,1369,Longo,Desenvolvimento,720.0,743.25,629.5,9.63,Mar,2025,577.55,568.202380952381,12.86178849668012,
2021-06-01,"599,25",585.0,"649,25","528,00",CME,USD,2021,6,2,1,Tuesday,Sim,2025-03-01,2020/2021,1369,Longo,Desenvolvimento,599.25,649.25,528.0,4.54,Mar,2025,586.95,570.6666666666666,12.819276166327457,
2021-06-01,"588,50",558.0,"628,25","514,25",CME,USD,2021,6,2,1,Tuesday,Sim,2025-05-01,2020/2021,1430,Longo,Desenvolvimento,588.5,628.25,514.25,7.88,Mai,2025,593.5,575.0714285714286,12.529079622640921,
2021-06-01,"595,50",563.75,"633,00","521,50",CME,USD,2021,6,2,1,Tuesday,Sim,2025-07-01,2020/2021,1491,Longo,Desenvolvimento,595.5,633.0,521.5,7.83,Jul,2025,601.65,580.6904761904761,12.40290918254568,
2021-06-01,"600,00",567.75,"636,00","526,25",CME,USD,2021,6,2,1,Tuesday,Sim,2025-09-01,2020/2021,1553,Longo,Desenvolvimento,600.0,636.0,526.25,7.96,Set,2025,620.65,586.1428571428571,12.391907689717348,
2021-06-01,"599,25",566.75,"635,00","528,25",CME,USD,2021,6,2,1,Tuesday,Sim,2025-12-01,2020/2021,1644,Longo,Desenvolvimento,599.25,635.0,528.25,8.02,Dez,2025,596.5,591.3214285714286,12.367629580019413,
2021-06-01,"530,25",512.0,"553,00","482,25",CME,USD,2021,6,2,1,Tuesday,Sim,2026-03-01,2020/2021,1734,Longo,Desenvolvimento,530.25,553.0,482.25,5.0,Mar,2026,582.7,593.1190476190476,12.330852729946084,
2021-07-01,"99,38",91.79,"103,09","91,35",B3,BRL,2021,7,3,2,Thursday,Sim,2025-01-01,2020/2021,1280,Longo,Colheita,99.38,103.09,91.35,11.48,Jan,2025,94.166,91.36428571428571,7.341693005736228,
2021-07-01,"99,61",94.01,"103,45","93,60",B3,BRL,2021,7,3,2,Thursday,Sim,2025-03-01,2020/2021,1339,Longo,Colheita,99.61,103.45,93.6,8.86,Mar,2025,94.47200000000001,92.12666666666667,7.399164077625195,
2021-07-01,"100,84",95.81,"103,70","94,03",B3,BRL,2021,7,3,2,Thursday,Sim,2025-05-01,2020/2021,1400,Longo,Colheita,100.84,103.7,94.03,8.76,Mai,2025,96.80999999999999,93.14904761904761,7.465573399979149,
2021-07-01,"547,00",719.75,"750,50","536,75",CFD,USD,2021,7,3,2,Thursday,Sim,2024-12-01,2020/2021,1249,Longo,Colheita,547.0,750.5,536.75,-24.03,Dez,2024,645.6,452.35714285714283,11.342329629691221,
2021-07-01,"547,00",719.75,"750,50","536,75",CME,USD,2021,7,3,2,Thursday,Sim,2025-03-01,2020/2021,1339,Longo,Colheita,547.0,750.5,536.75,-24.03,Mar,2025,574.4,583.9285714285714,12.717520704018636,
2021-07-01,"545,25",605.0,"626,00","520,75",CME,USD,2021,7,3,2,Thursday,Sim,2025-03-01,2020/2021,1339,Longo,Colheita,545.25,626.0,520.75,-9.01,Mar,2025,564.35,577.8333333333334,12.238252034385576,
2021-07-01,"553,25",594.75,"611,25","507,00",CME,USD,2021,7,3,2,Thursday,Sim,2025-05-01,2020/2021,1400,Longo,Colheita,553.25,611.25,507.0,-5.99,Mai,2025,555.0,575.9761904761905,11.725650900807976,
2021-07-01,"558,00",600.0,"616,50","515,00",CME,USD,2021,7,3,2,Thursday,Sim,2025-07-01,2020/2021,1461,Longo,Colheita,558.0,616.5,515.0,-6.3,Jul,2025,546.75,575.702380952381,11.17343855076041,
2021-07-01,"558,25",602.75,"619,50","520,25",CME,USD,2021,7,3,2,Thursday,Sim,2025-09-01,2020/2021,1523,Longo,Colheita,558.25,619.5,520.25,-6.96,Set,2025,552.35,575.2142857142857,10.560841980322081,
2021-07-01,"509,50",601.25,"617,00","499,50",CME,USD,2021,7,3,2,Thursday,Sim,2025-12-01,2020/2021,1614,Longo,Colheita,509.5,617.0,499.5,-14.98,Dez,2025,544.85,572.2857142857143,10.182675132652655,
2021-07-01,"495,00",530.0,"541,50","481,50",CME,USD,2021,7,3,2,Thursday,Sim,2026-03-01,2020/2021,1704,Longo,Colheita,495.0,541.5,481.5,-6.65,Mar,2026,534.8,568.6785714285714,9.292895468608055,
2021-08-01,"91,62",98.7,"100,33","91,62",B3,BRL,2021,8,3,2,Sunday,Não,2025-01-01,2020/2021,1249,Longo,Colheita,91.62,100.33,91.62,-7.81,Jan,2025,96.83399999999999,93.37952380952382,7.823414398914512,
2021-08-01,"91,54",99.02,"100,84","91,74",B3,BRL,2021,8,3,2,Sunday,Não,2025-03-01,2020/2021,1308,Longo,Colheita,91.54,100.84,91.74,-8.1,Mar,2025,96.598,93.75666666666667,8.148186681125823,
2021-08-01,"93,99",100.2,"101,98","94,10",B3,BRL,2021,8,3,2,Sunday,Não,2025-05-01,2020/2021,1369,Longo,Colheita,93.99,101.98,94.1,-6.79,Mai,2025,95.52000000000001,94.56,8.313462260809562,
2021-08-01,"534,00",547.25,"589,50","524,00",CFD,USD,2021,8,3,2,Sunday,Não,2024-12-01,2020/2021,1218,Longo,Colheita,534.0,589.5,524.0,-2.38,Dez,2024,639.55,460.10714285714283,11.279166699210158,
2021-08-01,"534,00",547.25,"589,50","524,00",CME,USD,2021,8,3,2,Sunday,Não,2025-03-01,2020/2021,1308,Longo,Colheita,534.0,589.5,524.0,-2.38,Mar,2025,530.95,562.8333333333334,9.128148719626504,
2021-08-01,"534,25",545.0,"594,25","525,25",CME,USD,2021,8,3,2,Sunday,Não,2025-03-01,2020/2021,1308,Longo,Colheita,534.25,594.25,525.25,-2.02,Mar,2025,526.2,560.9761904761905,8.728806496717795,
2021-08-01,"542,75",553.0,"599,75","533,75",CME,USD,2021,8,3,2,Sunday,Não,2025-05-01,2020/2021,1369,Longo,Colheita,542.75,599.75,533.75,-1.9,Mai,2025,523.1,560.8452380952381,8.64377317853174,
2021-08-01,"547,75",557.5,"603,25","539,00",CME,USD,2021,8,3,2,Sunday,Não,2025-07-01,2020/2021,1430,Longo,Colheita,547.75,603.25,539.0,-1.84,Jul,2025,530.75,560.6309523809524,8.644168168964164,
2021-08-01,"548,25",558.0,"602,50","539,50",CME,USD,2021,8,3,2,Sunday,Não,2025-09-01,2020/2021,1492,Longo,Colheita,548.25,602.5,539.5,-1.79,Set,2025,541.4,560.2738095238095,8.644821350986735,
2021-08-01,"517,25",511.75,"544,75","502,25",CME,USD,2021,8,3,2,Sunday,Não,2025-12-01,2020/2021,1583,Longo,Colheita,517.25,544.75,502.25,1.52,Dez,2025,538.05,558.4880952380952,8.682303923992256,
2021-08-01,"507,25",495.0,"526,75","494,00",CME,USD,2021,8,3,2,Sunday,Não,2026-03-01,2020/2021,1673,Longo,Colheita,507.25,526.75,494.0,2.47,Mar,2026,532.65,558.5952380952381,8.45280302903238,
2021-09-01,"91,97",90.67,"94,00","90,51",B3,BRL,2021,9,3,2,Wednesday,Sim,2025-01-01,2021/2022,1218,Longo,Comercialização,91.97,94.0,90.51,0.38,Jan,2025,93.992,94.7357142857143,8.320596504486698,
2021-09-01,"92,95",90.9,"94,68","90,90",B3,BRL,2021,9,3,2,Wednesday,Sim,2025-03-01,2021/2022,1277,Longo,Comercialização,92.95,94.68,90.9,1.54,Mar,2025,92.414,94.94380952380953,8.269323516985624,
2021-09-01,"93,02",93.49,"96,00","92,83",B3,BRL,2021,9,3,2,Wednesday,Sim,2025-05-01,2021/2022,1338,Longo,Comercialização,93.02,96.0,92.83,-1.03,Mai,2025,92.694,95.40428571428572,8.155674653124603,
2021-09-01,"536,75",534.0,"548,50","487,75",CFD,USD,2021,9,3,2,Wednesday,Sim,2024-12-01,2021/2022,1187,Longo,Comercialização,536.75,548.5,487.75,0.51,Dez,2024,598.9,467.20238095238096,11.275233732135476,
2021-09-01,"536,75",534.0,"548,50","487,75",CME,USD,2021,9,3,2,Wednesday,Sim,2025-03-01,2021/2022,1277,Longo,Comercialização,536.75,548.5,487.75,0.51,Mar,2025,531.45,549.8690476190476,8.085083561131333,
2021-09-01,"544,50",534.75,"555,75","497,50",CME,USD,2021,9,3,2,Wednesday,Sim,2025-03-01,2021/2022,1277,Longo,Comercialização,544.5,555.75,497.5,1.92,Mar,2025,530.8,547.2619047619048,8.001898524725236,
2021-09-01,"549,00",543.25,"560,25","506,75",CME,USD,2021,9,3,2,Wednesday,Sim,2025-05-01,2021/2022,1338,Longo,Comercialização,549.0,560.25,506.75,1.15,Mai,2025,530.95,545.3809523809524,7.718699680769079,
2021-09-01,"549,00",548.25,"559,25","512,25",CME,USD,2021,9,3,2,Wednesday,Sim,2025-07-01,2021/2022,1399,Longo,Comercialização,549.0,559.25,512.25,0.23,Jul,2025,537.3,543.1666666666666,7.39324279647429,
2021-09-01,"528,00",548.5,"549,75","498,75",CME,USD,2021,9,3,2,Wednesday,Sim,2025-09-01,2021/2022,1461,Longo,Comercialização,528.0,549.75,498.75,-3.69,Set,2025,541.45,539.7380952380952,6.985308971589687,
2021-09-01,"522,75",517.0,"525,00","490,00",CME,USD,2021,9,3,2,Wednesday,Sim,2025-12-01,2021/2022,1552,Longo,Comercialização,522.75,525.0,490.0,1.06,Dez,2025,538.65,536.0952380952381,6.58088693544744,
2021-09-01,"529,50",507.0,"532,00","488,50",CME,USD,2021,9,3,2,Wednesday,Sim,2026-03-01,2021/2022,1642,Longo,Comercialização,529.5,532.0,488.5,4.39,Mar,2026,535.65,536.0595238095239,6.542688212624761,
2021-10-01,"88,44",91.11,"91,35","87,53",B3,BRL,2021,10,4,2,Friday,Sim,2025-01-01,2021/2022,1188,Longo,Comercialização,88.44,91.35,87.53,-3.84,Jan,2025,92.074,95.01619047619047,8.004694634430239,
2021-10-01,"88,81",92.18,"92,24","87,12",B3,BRL,2021,10,4,2,Friday,Sim,2025-03-01,2021/2022,1247,Longo,Comercialização,88.81,92.24,87.12,-4.45,Mar,2025,91.038,94.86238095238096,8.041115594244376,
2021-10-01,"88,58",92.22,"92,23","87,26",B3,BRL,2021,10,4,2,Friday,Sim,2025-05-01,2021/2022,1308,Longo,Comercialização,88.58,92.23,87.26,-4.77,Mai,2025,90.36,94.98333333333333,8.081284492431827,
2021-10-01,"568,25",536.75,"569,25","506,75",CFD,USD,2021,10,4,2,Friday,Sim,2024-12-01,2021/2022,1157,Longo,Comercialização,568.25,569.25,506.75,5.87,Dez,2024,581.2,476.10714285714283,11.2671796022996,
2021-10-01,"568,25",536.75,"569,25","506,75",CME,USD,2021,10,4,2,Friday,Sim,2025-03-01,2021/2022,1247,Longo,Comercialização,568.25,569.25,506.75,5.87,Mar,2025,539.5,537.0714285714286,4.909832457620594,
2021-10-01,"576,25",544.0,"577,00","516,25",CME,USD,2021,10,4,2,Friday,Sim,2025-03-01,2021/2022,1247,Longo,Comercialização,576.25,577.0,516.25,5.83,Mar,2025,544.95,538.547619047619,4.93552848523553,
2021-10-01,"579,75",549.0,"580,75","522,25",CME,USD,2021,10,4,2,Friday,Sim,2025-05-01,2021/2022,1308,Longo,Comercialização,579.75,580.75,522.25,5.6,Mai,2025,555.3,539.8095238095239,5.044252788121951,
2021-10-01,"578,75",549.0,"580,25","524,25",CME,USD,2021,10,4,2,Friday,Sim,2025-07-01,2021/2022,1369,Longo,Comercialização,578.75,580.25,524.25,5.42,Jul,2025,566.5,540.797619047619,5.060049548035207,
2021-10-01,"554,75",528.25,"556,75","511,50",CME,USD,2021,10,4,2,Friday,Sim,2025-09-01,2021/2022,1431,Longo,Comercialização,554.75,556.75,511.5,5.07,Set,2025,571.55,540.6309523809524,4.947742486658494,
2021-10-01,"550,00",522.5,"553,25","508,00",CME,USD,2021,10,4,2,Friday,Sim,2025-12-01,2021/2022,1522,Longo,Comercialização,550.0,553.25,508.0,5.21,Dez,2025,567.9,542.5595238095239,3.6180259021421164,
2021-10-01,"556,50",527.5,"559,50","515,00",CME,USD,2021,10,4,2,Friday,Sim,2026-03-01,2021/2022,1612,Longo,Comercialização,556.5,559.5,515.0,5.1,Mar,2026,563.95,545.4880952380952,3.2244570602402463,
2021-11-01,"88,77",90.3,"90,30","83,17",B3,BRL,2021,11,4,2,Monday,Sim,2025-01-01,2021/2022,1157,Longo,Entressafra,88.77,90.3,83.17,0.37,Jan,2025,89.524,94.29619047619047,7.923218351630802,
2021-11-01,"88,96",90.54,"90,58","84,51",B3,BRL,2021,11,4,2,Monday,Sim,2025-03-01,2021/2022,1216,Longo,Entressafra,88.96,90.58,84.51,0.17,Mar,2025,88.712,93.58380952380952,7.312602526753782,
2021-11-01,"85,30",90.2,"90,23","82,25",B3,BRL,2021,11,4,2,Monday,Sim,2025-05-01,2021/2022,1277,Longo,Entressafra,85.3,90.23,82.25,-3.7,Mai,2025,88.08399999999999,92.78095238095237,5.745335126368681,
2021-11-01,"567,00",568.0,"589,00","547,75",CFD,USD,2021,11,4,2,Monday,Sim,2024-12-01,2021/2022,1126,Longo,Entressafra,567.0,589.0,547.75,-0.22,Dez,2024,550.6,485.6547619047619,11.191654437464507,
2021-11-01,"567,00",568.0,"589,00","547,75",CME,USD,2021,11,4,2,Monday,Sim,2025-03-01,2021/2022,1216,Longo,Entressafra,567.0,589.0,547.75,-0.22,Mar,2025,561.4,547.0595238095239,3.117231906981673,
2021-11-01,"567,50",576.0,"596,75","557,50",CME,USD,2021,11,4,2,Monday,Sim,2025-03-01,2021/2022,1216,Longo,Entressafra,567.5,596.75,557.5,-1.52,Mar,2025,559.15,548.6428571428571,3.0875659237226287,
2021-11-01,"570,00",579.5,"601,00","562,75",CME,USD,2021,11,4,2,Monday,Sim,2025-05-01,2021/2022,1277,Longo,Entressafra,570.0,601.0,562.75,-1.68,Mai,2025,562.2,549.9404761904761,3.0742893100527473,
2021-11-01,"570,75",578.75,"601,25","564,50",CME,USD,2021,11,4,2,Monday,Sim,2025-07-01,2021/2022,1338,Longo,Entressafra,570.75,601.25,564.5,-1.38,Jul,2025,566.35,551.0357142857143,3.04757866416694,
2021-11-01,"552,75",554.0,"574,25","542,25",CME,USD,2021,11,4,2,Monday,Sim,2025-09-01,2021/2022,1400,Longo,Entressafra,552.75,574.25,542.25,-0.36,Set,2025,565.6,551.25,2.974806676391694,
2021-11-01,"546,50",549.75,"565,00","534,25",CME,USD,2021,11,4,2,Monday,Sim,2025-12-01,2021/2022,1491,Longo,Entressafra,546.5,565.0,534.25,-0.64,Dez,2025,561.5,552.6428571428571,3.029928884911143,
2021-11-01,"554,25",555.0,"571,75","541,00",CME,USD,2021,11,4,2,Monday,Sim,2026-03-01,2021/2022,1581,Longo,Entressafra,554.25,571.75,541.0,-0.4,Mar,2026,558.85,554.8809523809524,3.0684076838460617,
2021-12-01,"88,67",90.47,"94,80","88,86",B3,BRL,2021,12,4,2,Wednesday,Sim,2025-01-01,2021/2022,1127,Longo,Entressafra,88.67,94.8,88.86,-0.11,Jan,2025,88.056,92.4395238095238,5.643453729765143,
2021-12-01,"93,16",90.49,"97,99","90,49",B3,BRL,2021,12,4,2,Wednesday,Sim,2025-03-01,2021/2022,1186,Longo,Entressafra,93.16,97.99,90.49,4.72,Mar,2025,88.97200000000001,92.24095238095238,5.714215898383035,
2021-12-01,"87,38",86.8,"93,74","86,80",B3,BRL,2021,12,4,2,Wednesday,Sim,2025-05-01,2021/2022,1247,Longo,Entressafra,87.38,93.74,86.8,2.44,Mai,2025,88.694,91.73142857142858,5.733607191687578,
2021-12-01,"593,25",568.0,"617,75","567,00",CFD,USD,2021,12,4,2,Wednesday,Sim,2024-12-01,2021/2022,1096,Longo,Entressafra,593.25,617.75,567.0,4.63,Dez,2024,559.85,497.67857142857144,10.972456229773062,
2021-12-01,"593,25",568.0,"617,75","567,00",CME,USD,2021,12,4,2,Wednesday,Sim,2025-03-01,2021/2022,1186,Longo,Entressafra,593.25,617.75,567.0,4.63,Mar,2025,563.5,557.5714285714286,3.114229400976202,
2021-12-01,"595,00",568.75,"619,50","567,25",CME,USD,2021,12,4,2,Wednesday,Sim,2025-03-01,2021/2022,1186,Longo,Entressafra,595.0,619.5,567.25,4.85,Mar,2025,568.35,559.9761904761905,3.1763989044198824,
2021-12-01,"593,50",570.75,"618,25","569,75",CME,USD,2021,12,4,2,Wednesday,Sim,2025-05-01,2021/2022,1247,Longo,Entressafra,593.5,618.25,569.75,4.12,Mai,2025,576.5,562.0952380952381,3.1971022594128393,
2021-12-01,"562,75",571.0,"595,00","554,00",CME,USD,2021,12,4,2,Wednesday,Sim,2025-07-01,2021/2022,1308,Longo,Entressafra,562.75,595.0,554.0,-1.4,Jul,2025,579.75,562.75,3.2678899555989624,
2021-12-01,"546,00",553.0,"567,75","539,25",CME,USD,2021,12,4,2,Wednesday,Sim,2025-09-01,2021/2022,1370,Longo,Entressafra,546.0,567.75,539.25,-1.22,Set,2025,578.1,563.6071428571429,3.0852540992830204,
2021-12-01,"553,50",546.0,"566,00","540,00",CME,USD,2021,12,4,2,Wednesday,Sim,2025-12-01,2021/2022,1461,Longo,Entressafra,553.5,566.0,540.0,1.28,Dez,2025,570.15,565.0714285714286,3.081198823587341,
2021-12-01,"556,50",554.5,"567,50","547,25",CME,USD,2021,12,4,2,Wednesday,Sim,2026-03-01,2021/2022,1551,Longo,Entressafra,556.5,567.5,547.25,0.41,Mar,2026,562.45,566.3571428571429,3.0693662289826014,
2022-01-01,"98,75",91.39,"101,05","91,16",B3,BRL,2022,1,1,1,Saturday,Não,2025-01-01,2021/2022,1096,Longo,Entressafra,98.75,101.05,91.16,11.37,Jan,2025,90.652,92.18857142857144,6.154271958025045,
2022-01-01,"96,97",94.83,"99,45","94,56",B3,BRL,2022,1,1,1,Saturday,Não,2025-03-01,2021/2022,1155,Longo,Entressafra,96.97,99.45,94.56,4.09,Mar,2025,92.986,92.44904761904762,6.063796115745763,
2022-01-01,"91,25",89.58,"96,34","89,50",B3,BRL,2022,1,1,1,Saturday,Não,2025-05-01,2021/2022,1216,Longo,Entressafra,91.25,96.34,89.5,4.43,Mai,2025,93.502,92.37904761904763,5.970342456477612,
2022-01-01,"626,00",599.0,"642,50","584,75",CFD,USD,2022,1,1,1,Saturday,Não,2024-12-01,2021/2022,1065,Longo,Entressafra,626.0,642.5,584.75,5.52,Dez,2024,578.25,512.6547619047619,10.639064607111175,
2022-01-01,"626,00",599.0,"642,50","584,75",CME,USD,2022,1,1,1,Saturday,Não,2025-03-01,2021/2022,1155,Longo,Entressafra,626.0,642.5,584.75,5.52,Mar,2025,568.95,569.1071428571429,3.0488810593864666,
2022-01-01,"624,50",600.75,"640,50","586,75",CME,USD,2022,1,1,1,Saturday,Não,2025-03-01,2021/2022,1155,Longo,Entressafra,624.5,640.5,586.75,4.96,Mar,2025,581.3,571.4047619047619,3.0012840109335777,
2022-01-01,"619,25",598.75,"634,25","584,75",CME,USD,2022,1,1,1,Saturday,Não,2025-05-01,2021/2022,1216,Longo,Entressafra,619.25,634.25,584.75,4.34,Mai,2025,595.95,573.2857142857143,2.9390144120581554,
2022-01-01,"585,50",568.0,"591,50","557,00",CME,USD,2022,1,1,1,Saturday,Não,2025-07-01,2021/2022,1277,Longo,Entressafra,585.5,591.5,557.0,4.04,Jul,2025,602.35,573.6071428571429,2.8735209860278887,
2022-01-01,"573,50",548.25,"577,00","542,50",CME,USD,2022,1,1,1,Saturday,Não,2025-09-01,2021/2022,1339,Longo,Entressafra,573.5,577.0,542.5,5.04,Set,2025,605.75,574.5,2.871893352576182,
2022-01-01,"581,00",557.0,"584,50","550,00",CME,USD,2022,1,1,1,Saturday,Não,2025-12-01,2021/2022,1430,Longo,Entressafra,581.0,584.5,550.0,4.97,Dez,2025,596.75,575.9761904761905,2.85866502309829,
2022-01-01,"583,75",560.0,"587,50","552,50",CME,USD,2022,1,1,1,Saturday,Não,2026-03-01,2021/2022,1520,Longo,Entressafra,583.75,587.5,552.5,4.9,Mar,2026,588.6,577.2738095238095,2.8478737264676246,
2022-02-01,"97,40",98.35,"99,77","96,61",B3,BRL,2022,2,1,1,Tuesday,Sim,2025-01-01,2021/2022,1065,Longo,Entressafra,97.4,99.77,96.61,-1.37,Jan,2025,94.35,92.2847619047619,5.464266255801028,
2022-02-01,"96,53",96.32,"97,45","93,85",B3,BRL,2022,2,1,1,Tuesday,Sim,2025-03-01,2021/2022,1124,Longo,Entressafra,96.53,97.45,93.85,-0.45,Mar,2025,96.17999999999999,92.13809523809525,5.095658843331167,
2022-02-01,"91,21",91.01,"92,70","88,84",B3,BRL,2022,2,1,1,Tuesday,Sim,2025-05-01,2021/2022,1185,Longo,Entressafra,91.21,92.7,88.84,-0.04,Mai,2025,94.672,91.67952380952381,4.6659032708933665,
